id_sede,ruc,razon_social,nombre_comercial,direccion,distrito,provincia,departamento,coordenadas_gps,confidence,score,query,formatted_address,location_type,reasons
1048,10731723244,SANCHEZ PEREZ JORGE ANDRES,VESEL LABORATORIO CLÍNICO,Jr. Edmundo Moreau 995 Urb Roma Cercado de Lima,CERCADO DE LIMA,LIMA,LIMA,"-12.047745,-77.077706",medium,69,"VESEL LABORATORIO CLÍNICO, CERCADO DE LIMA, Perú","Edmundo Moreau 991, Callao 07006, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; locality mismatch; address token match
1052,20555284200,CENTRO DENTAL Y LABORATORIO CABRERA S.R.L.,DENTAL CABRERA,AV. CAMINO DEL INCA NRO. 1651 URB. LAS GARDENIAS LIMA - LIMA - SANTIAGO DE SURCO,SURCO,LIMA,LIMA,"-12.126506,-76.981547",high,95,"AV. CAMINO DEL INCA NRO. 1651 URB. LAS GARDENIAS LIMA - LIMA - SANTIAGO DE SURCO, Perú","Av. Caminos del Inca 1651, Lima 15039, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1053,20260124499,CLÍNICA ISPHER SRLTDA,CLINICA ISPHER,Av. José Carlos mariátegui Mz Z1 lote 19 - VILLA EL SALVADOR,VILLA EL SALVADOR,LIMA,LIMA,"-12.216744,-76.925772",low,49,"CLINICA ISPHER, Av. José Carlos mariátegui Mz Z1 lote 19 - VILLA EL SALVADOR, Perú","Av. Jose Carlos Mariategui, Cercado de Lima 15816, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; establishment result; partial_match; province match; address token match; business-name candidate
1054,10741290800,GARCIA RODRIGUEZ UZIAS ABEL,D' SOLUTIONS ODONTOLOGIA INTEGRAL ESPECIALIZADA,AV. MIGUEL IGLESIAS 911 -SJM,SAN JUAN DE MIRAFLORES,LIMA,LIMA,"-12.160919,-76.959414",high,95,"AV. MIGUEL IGLESIAS 911 -SJM, SAN JUAN DE MIRAFLORES, Perú","Av. Miguel Iglesias 911, Lima 15801, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1059,10453651211,ANINA BUSTOS RODRIGUEZ,LLULLU KIRU,"AV CANADÁ 4004, 2DO PISO - SAN LUIS",SAN LUIS,LIMA,LIMA,"-12.078508,-76.989864",high,95,"AV CANADÁ 4004, 2DO PISO - SAN LUIS, Perú","2do piso, Av. Canadá 4004, Lima 15021, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1062,10435440466,JUANA IRIS VELASQUEZ GOÑE,VSiridente,SV Mz. B Lote 11-A. - Urb. Canto Bello (2do piso) - San Juan de Lurigancho,SAN JUAN DE LURIGANCHO,LIMA,LIMA,"-11.978610,-77.010025",low,16,"SV Mz. B Lote 11-A. - Urb. Canto Bello (2do piso) - San Juan de Lurigancho, Perú","A, San Juan de Lurigancho, Perú",APPROXIMATE,location_type=APPROXIMATE; partial_match; district match; address token match
1064,20543457044,SERVICIOS MEDICOS ODONTOLOGICOS ASESORIA E INVESTIGACION S.A.C,Clínica Dental San Andrés sede Central,SECTOR 3 GRUPO 7 MZ M LT 4 VES,VILLA EL SALVADOR,LIMA,LIMA,"-12.187712,-77.019694",medium,68,"SERVICIOS MEDICOS ODONTOLOGICOS ASESORIA E INVESTIGACION S.A.C, SECTOR 3 GRUPO 7 MZ M LT 4 VES, VILLA EL SALVADOR, Perú","RX6J+X7F, Lima 15066, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match; business-name candidate
1065,20543457044,SERVICIOS MEDICOS ODONTOLOGICOS ASESORIA E INVESTIGACION S.A.C,Clínica Dental San Andrés sede Central,SECTOR 2 GRUPO 10 MZ N LT 13 VES,VILLA EL SALVADOR,LIMA,LIMA,"-12.203204,-76.950942",medium,68,"SERVICIOS MEDICOS ODONTOLOGICOS ASESORIA E INVESTIGACION S.A.C, SECTOR 2 GRUPO 10 MZ N LT 13 VES, VILLA EL SALVADOR, Perú","Q2WX+PJ7, Lima 15829, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match; business-name candidate
1067,20547256639,DIAGNODENT S.A.C.,DIAGNODENT,"Av Republica Del Peru 801, Comas",COMAS,LIMA,LIMA,"-11.954108,-77.053462",high,95,"Av Republica Del Peru 801, Comas, Perú","Av. Republica del Peru 801, Lima 15311, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1068,10153854853,SANCHEZ SANCHEZ DE ROJAS LUCY EMPERATRIZ,VETERINARIA ANIMAL HOUSE,Av prolongación flor de Amancaes Mz A lt 47 comité 1 primer piso-rimac,RIMAC,LIMA,LIMA,"-11.973710,-77.008056",high,79,"VETERINARIA ANIMAL HOUSE, RIMAC, Perú","Av. Canto Grande 3371, San Juan de Lurigancho 15412, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; province match
1069,20605036512,CORPORACION EMPRESARIAL SEÑOR DE LUREN SAC,CORPORACION EMPRESARIAL SEÑOR DE LUREN SAC,ASOC. SAN MARTIN MZ D1 LT3 ICA,ICA PISCO,ICA,ICA,"-14.040876,-75.751505",medium,61,"CORPORACION EMPRESARIAL SEÑOR DE LUREN SAC, ICA PISCO, ICA, Perú","Asoc, Tupac Amaru Mz F L t 07, 11004, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match
1072,10446454086,SAIRITUPAC QUISPE RAQUEL,Veterinaria integra animal,Av .Jorge Basadre 493 -urb San Carlos- San Juan de Lurigancho,SAN JUAN DE LURIGANCHO,LIMA,LIMA,"-11.990722,-77.003602",high,82,"Av .Jorge Basadre 493 -urb San Carlos- San Juan de Lurigancho, Perú","Av. Jorge Basadre Este 493, Lima 15434, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; province match; address token match
1073,10472659231,PERCY ADOLFO ROBLES CARRANZA,PUPPY PET,JR LOS ESCRITORES MZ C11 LTE 3 URB EDUARDO DE LA PINELLA - SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,LIMA,LIMA,"-11.993556,-77.002847",medium,61,"PUPPY PET, SAN JUAN DE LURIGANCHO, Perú","2X4W+HVC, Las Piedrecillas, Lima 15434, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match
1074,20492602371,LUMAR E&P SAC,CLINICA DENTAL DEL PUEBLO DR. AVALOS CAYCHO,SC. 2 GR.14 MZ A LT 5 DE LA AV. JUAN VELASCO ALVARADO N°853 TIENDA 01 VILLA EL SALVADOR,VILLA EL SALVADOR,LIMA,LIMA,"-12.213998,-76.951787",high,77,"SC. 2 GR.14 MZ A LT 5 DE LA AV. JUAN VELASCO ALVARADO N°853 TIENDA 01 VILLA EL SALVADOR, Perú","mz a lt 5 de, Av. Juan Velasco Alvarado 853, Cercado de Lima 15831, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1084,20601758661,PROMOCION PREVENCION DE SALUD EN EL TRABAJADOR S.A.C.,PPST,Av. Alfonso Ugarte 748,CERCADO DE LIMA,LIMA,LIMA,"-12.048421,-77.042819",high,95,"Av. Alfonso Ugarte 748, CERCADO DE LIMA, Perú","Av. Alfonso Ugarte 748, Lima 15001, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1090,20607299944,Grupo consorcio veterinario sac,MATLUC VETERINARIA & PRODUCTOS,JOSE CARLOS MARIATEGUI MZ D LT 20 ANCON,PUENTE PIEDRA - SANTA ROSA,LIMA,LIMA,"-11.995551,-77.112250",medium,67,"MATLUC VETERINARIA & PRODUCTOS, JOSE CARLOS MARIATEGUI MZ D LT 20 ANCON, PUENTE PIEDRA - SANTA ROSA, Perú","Asociación Fernando belaúnde, Manzana D Lote 20, San Martín de Porres 15112, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match
1092,10099384510,GUERRA HUAMAN FELIX ANTONIO,DENTAL SAN FELIPE,ASS . SAN JUAN BAUTISTA MZ A LT 02 2DO PISO - ATE,ATE,LIMA,LIMA,"-12.028912,-76.924294",high,79,"DENTAL SAN FELIPE, ATE, Perú","Av. Nicolás Ayllón 20, Cercado de Lima 15498, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; province match
1099,15602873495,MARIA DE LOS ANGELES GONZALEZ RIVAS,DOCTORES & MUELITAS,AV 12 DE OCTUBRE 381-A SAN MARTIN DE PORRES,SAN MARTIN DE PORRES,LIMA,LIMA,"-12.028362,-77.087242",high,95,"AV 12 DE OCTUBRE 381-A SAN MARTIN DE PORRES, Perú","Av. 12 de Octubre 381a, Lima 15106, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1102,20608423011,CORPORACION ODONTOLOGICO SAN GABRIEL SAC,CONSULTORIO DENTAL SAN GABRIEL,MZ K LOTE 17 JR LOS GERANIOS 129 URBANIZACION COOVITIOMAR DISTRITO DE SANTA ROSA,PUENTE PIEDRA - SANTA ROSA,LIMA,LIMA,"-11.787027,-77.156058",medium,64,"MZ K LOTE 17 JR LOS GERANIOS 129 URBANIZACION COOVITIOMAR DISTRITO DE SANTA ROSA, PUENTE PIEDRA - SANTA ROSA, Perú","mz k lote 17, Los Geranios 129, Santa Rosa 15123, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; partial_match; province match; address token match
1103,20601722098,ANIMEDICA VET S.A.C.,ANIMEDICA VET,CALLE DAVID MATTO 153- PUEBLO LIBRE,PUEBLO LIBRE,LIMA,LIMA,"-12.081626,-77.065823",high,95,"CALLE DAVID MATTO 153- PUEBLO LIBRE, Perú","C. David Matto 153, Lima 15084, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1104,20601722098,ANIMEDICA VET S.A.C.,ANIMEDICA VET,Av Bertello 512 - CERCADO DE LIMA (A MEDIA CUADRA DE MANUEL CASOS),CERCADO DE LIMA,LIMA,LIMA,"-12.062336,-77.064889",high,77,"Av Bertello 512 - CERCADO DE LIMA (A MEDIA CUADRA DE MANUEL CASOS), Perú","a, Av. Alejandro Bertello 512, Lima 15083, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1105,20135664538,AGROVETERINARIA MARTINEZ EIRL,AGROVETERINARIA MARTINEZ EIRL,Mercado Néstor gambeta baja TDA 23 Callao.,CALLAO BELLAVISTA,LIMA,LIMA,"-11.971167,-77.070605",high,77,"Mercado Néstor gambeta baja TDA 23 Callao., CALLAO BELLAVISTA, Perú","TDA - 23, Ingreso Pta N° 4 del mercado, Jr. Pedro 5570, Los Olivos 15304, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1114,20518247761,KAVELG SOCIEDAD ANONIMA CERRADA- KAVELG S.A.C.,Policlínico San Pedro,Av. San Martín 184 Urb. Mz CL Lte 21 Urb. Unidad 6 Canto Grande S.J.L.,SAN JUAN DE LURIGANCHO,LIMA,LIMA,"-12.019073,-77.013926",high,77,"Av. San Martín 184 Urb. Mz CL Lte 21 Urb. Unidad 6 Canto Grande S.J.L., SAN JUAN DE LURIGANCHO, Perú","Av. Canto Grande Mz.6 - Lt.5, Lima Metropolitana 15404, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1115,20518247761,KAVELG SOCIEDAD ANONIMA CERRADA- KAVELG S.A.C.,Policlínico San Pedro,Av. San Martín 184 Urb. Mz CL Lte 21 Urb. Unidad 6 Canto Grande S.J.L.,SAN JUAN DE LURIGANCHO 1,LIMA,LIMA,"-12.019073,-77.013926",high,77,"Av. San Martín 184 Urb. Mz CL Lte 21 Urb. Unidad 6 Canto Grande S.J.L., SAN JUAN DE LURIGANCHO 1, Perú","Av. Canto Grande Mz.6 - Lt.5, Lima Metropolitana 15404, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1123,10801472619,PRINCIPE ROMERO JORGE ARMANDO,VETERINARIA PATAS DE TODOS,Av. Las flores de primavera 798-A - SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO 1,LIMA,LIMA,"-12.015993,-77.011724",high,77,"Av. Las flores de primavera 798-A - SAN JUAN DE LURIGANCHO, SAN JUAN DE LURIGANCHO 1, Perú","a, Av. Las Flores de Primavera 798, Lima 15401, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1125,20524233330,PERU CARM S.A.C.,VETERINARIA LA ERA DE LAS MASCOTAS,AV. BERNARDO BALAGUER MZA. B LOTE. 18 URB. LA ALAMEDA DE ÑAÑA (A 50 METROS DE OFIC SERENAZGO) 3ERA ETAPA - LURIGANCHO,ATE LURIGANCHO,LIMA,LIMA,"-11.983703,-76.821705",low,34,"AV. BERNARDO BALAGUER MZA. B LOTE. 18 URB. LA ALAMEDA DE ÑAÑA (A 50 METROS DE OFIC SERENAZGO) 3ERA ETAPA - LURIGANCHO, ATE LURIGANCHO, Perú","Alameda Ñaña, Lurigancho-Chosica 15464, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; province match; address token match
1129,20523846648,PET´S PLACE VETERINARIOS SAC,PET´S PLACE VETERINARIOS SAC,AV RAUL FERRERO 1431 - LA MOLINA,LA MOLINA,LIMA,LIMA,"-12.091591,-76.952350",high,82,"AV RAUL FERRERO 1431 - LA MOLINA, Perú","Av. Raúl Ferrero 1431, Lima 15024, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; province match; address token match
1131,20603630689,Veterinaria el gran danés SAC,veterinaria el gran danes,AV. A MZA. P LOTE. 24 URB. SANTO DOMINGO 12EVA ETAPA LIMA - LIMA - CARABAYLLO,CARABAYLLO,LIMA,LIMA,"-11.963419,-77.078452",low,14,"AV. A MZA. P LOTE. 24 URB. SANTO DOMINGO 12EVA ETAPA LIMA - LIMA - CARABAYLLO, Perú","Av. A, Los Olivos 15306, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; province match; address tokens absent
1133,20605479546,CLINICA VETERINARIA SAN JUAN MACIAS SRL,CLINICA VETERINARIA SAN JUAN MACIAS,CALLE PUCARA MZ H LTE 52 URB SAN JUAN MACIAS,CALLAO,CALLAO,LIMA,"-11.996898,-77.120672",low,32,"CALLE PUCARA MZ H LTE 52 URB SAN JUAN MACIAS, CALLAO, Perú","Pucará, Callao 07031, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; district match
1134,20608531468,LABORATORIO CLINICO ESPECIALIZADO HEMOLAB EIRL,HEMOLAB,AV MARAÑON MZ D LOTE 7 ASOCIACION DE PROPIETARIOS DEL NORTE - LOS OLIVOS,LOS OLIVOS,LIMA,LIMA,"-12.002788,-77.109005",low,47,"LABORATORIO CLINICO ESPECIALIZADO HEMOLAB EIRL, AV MARAÑON MZ D LOTE 7 ASOCIACION DE PROPIETARIOS DEL NORTE - LOS OLIVOS, Perú","Av. Colectora 7, Callao 07031, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; locality mismatch
1139,20509844357,PETS SHOP LA MOLINA SOCIEDAD ANONIMA CERRADA,PETS SHOP LA MOLINA SOCIEDAD ANONIMA CERRADA,JR. LOS DAMASCOS 429 LA MOLINA,LA MOLINA,LIMA,LIMA,"-12.030535,-76.934022",medium,64,"JR. LOS DAMASCOS 429 LA MOLINA, Perú","Los Damascos 429, Lima 15498, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; partial_match; province match; address token match
1146,10075006824,GISELLE KARIN ARROYO TOVAR,CLIN VET,AV. PANAMERICANA SUR 285. BARRANCO,BARRANCO,LIMA,LIMA,"-12.153389,-77.019402",high,95,"AV. PANAMERICANA SUR 285. BARRANCO, Perú","Av. Panamericana Sur 285, Chorrillos 15063, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1149,10448686456,LA JARA HERNANDEZ VICTOR JUAN CARLOS,Clínica Veterinaria Mascolitas,"Av. Huaura, Mz A 11 lote 2- Mi Perú (referencia a media cuadra de la base de serenazgo de Av. Ayacucho)",VENTANILLA,LIMA,LIMA,"-11.855615,-77.125701",medium,58,"Clínica Veterinaria Mascolitas, Av. Huaura, Mz A 11 lote 2- Mi Perú (referencia a media cuadra de la base de serenazgo de Av. Ayacucho), VENTANILLA, Perú","Av. Huaura Mz A 11 lote 2, Mi Perú 07056, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; locality mismatch; address token match; business-name candidate
1153,10106898664,JOSÉ LUIS GONZALES UCHUYPOMA,CONSULTORIO PEDIÁTRICO,CALLE LAS MAGNOLIAS 124 ASOCIACIÓN PEREGRINOS DEL SEÑOR - LOS OLIVOS,LOS OLIVOS,M,LIMA,"-11.972621,-77.073454",high,77,"CALLE LAS MAGNOLIAS 124 ASOCIACIÓN PEREGRINOS DEL SEÑOR - LOS OLIVOS, Perú","C. las Magnolias 124, Lima 15304, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1164,10258012599,Luz pilar solis javier,VETERINARIA COLITAS,av. Miguel Grau(ex buenos aires) 1103 callao,CALLAO BELLAVISTA,CALLAO,LIMA,"-12.062195,-77.136877",high,77,"av. Miguel Grau(ex buenos aires) 1103 callao, CALLAO BELLAVISTA, Perú","ex Buenos aires, Callao 07021, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1167,10077624924,DIAZ CHAVEZ MARIA ELEANA,DENTAL DENTO +,JR AYACUCHO 212 - MAGADALENA,MAGDALENA,LIMA,LIMA,"-12.047070,-77.025246",high,95,"JR AYACUCHO 212 - MAGADALENA, MAGDALENA, Perú","Edificio Ayacucho, Jr. Ayacucho 212, Lima 15001, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1170,15604273886,HERNANDEZ ANDRADE MILIUSKA EDWIUMAR,Posta veterinaria MV,Av. Víctor Raúl Haya de la torre 220 - La Perla,CALLAO BELLAVISTA,LIMA,LIMA,"-12.068396,-77.108732",high,75,"Av. Víctor Raúl Haya de la torre 220 - La Perla, CALLAO BELLAVISTA, Perú","Av. Víctor Raúl Haya de la Torre 220, La Perla 07011, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; locality mismatch; address token match
1174,20609688913,CLINICA FELINA JACOBITA S.A.C.,CLINICA FELINA JACOBITA,Sector 6 grupo 8-A manzana O lote 17 Av pastor Sevilla ruta C Villa El Salvador,VILLA EL SALVADOR,LIMA,LIMA,"-12.185303,-76.965094",high,82,"Sector 6 grupo 8-A manzana O lote 17 Av pastor Sevilla ruta C Villa El Salvador, Perú","o lote, Av. Mariano Pastor Sevilla 17, Lima 15829, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; province match; address token match
1176,20610344489,SIMPET SAC,SIMPET SAC,Av. Pedro Beltrán Mz 24 Lt 31. Ciudad Satélite referencia frente a la veterinaria municipal de ventanilla .,VENTANILLA,LIMA,LIMA,"-11.870936,-77.121009",low,42,"Av. Pedro Beltrán Mz 24 Lt 31. Ciudad Satélite referencia frente a la veterinaria municipal de ventanilla ., Perú","Av. Pedro Beltran, Ventanilla 07051, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; district match; address token match
1178,20603053037,HAMPI WASI SAC,Centro Medico Hampi Wasi,AV PERU 2056 - SMP,SAN MARTIN DE PORRES,LIMA,LIMA,"-12.031614,-77.067459",high,85,"AV PERU 2056 - SMP, SAN MARTIN DE PORRES, Perú","Av. Perú 2056, Lima 15101, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match
1189,20600592654,DENTOLUX SAC,DENTOLUX,EL ROBLE MZ G LT 3 - PUENTE PIEDRA,PUENTE PIEDRA,LIMA,LIMA,"-12.003830,-77.082301",medium,68,"DENTOLUX, EL ROBLE MZ G LT 3 - PUENTE PIEDRA, Perú","Av. Universitaria 2998, Los Olivos 15302, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match; business-name candidate
1193,10081374703,RELUZ ORELLANA VICTOR MARTIN,Consultorio Dental V. Reluz,Jr. Enrique Barron 1200 Santa Beatriz - CERCADO DE LIMA,CERCADO DE LIMA,LIMA,LIMA,"-12.076402,-77.033032",high,77,"Jr. Enrique Barron 1200 Santa Beatriz - CERCADO DE LIMA, Perú","Jirón Enrique Barrón 1200, Lima 15046, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1200,10455206371,Dávila Gutiérrez Davis Clint,Mariscal Pet's,Av. Héroes del Cenepa con jirón(calle) Geologos Mz J1 Lt 22 Urb. Mariscal,SAN JUAN DE LURIGANCHO,LIMA,LIMA,"-11.963388,-76.979744",low,42,"Av. Héroes del Cenepa con jirón(calle) Geologos Mz J1 Lt 22 Urb. Mariscal, SAN JUAN DE LURIGANCHO, Perú","Av. Héroes del Cenepa, San Juan de Lurigancho, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; district match; address token match
1205,10481649515,Ivonne Geraldine Montes Valenzuela,Dentalivo,Pasaje José Olaya 220 Urb. San Juanito - SJM,SAN JUAN DE MIRAFLORES,LIMA,LIMA,"-12.158142,-76.959030",high,82,"Pasaje José Olaya 220 Urb. San Juanito - SJM, SAN JUAN DE MIRAFLORES, Perú","Ca. Mártir José Olaya 220, Lima 15809, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; province match; address token match
1209,20613727052,INVERSIONES ENCANTHADA S.A.C,DENTAL HADA,JR. ORION 348 URB. MERCURIO,LOS OLIVOS,LIMA,LIMA,"-11.993404,-77.072188",medium,68,"DENTAL HADA, JR. ORION 348 URB. MERCURIO, LOS OLIVOS, Perú","C. Orión 340, Lima 15301, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match; business-name candidate
1210,10705051807,ESPINOZA ATENCIO FABIOLA CATHERINE,FABIDENT,Av. pirámide del sol 526 Zárate - SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO 1,LIMA,LIMA,"-12.023780,-77.001730",high,77,"Av. pirámide del sol 526 Zárate - SAN JUAN DE LURIGANCHO, SAN JUAN DE LURIGANCHO 1, Perú","Av. Pirámide del Sol 526, Lima 15401, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1211,20612003280,DEMMTAL SAC,DEMMTAL SAC,Calle María Elena Moyano 198 la Calera,SURQUILLO,LIMA,LIMA,"-12.118388,-76.997397",high,77,"Calle María Elena Moyano 198 la Calera, SURQUILLO, Perú","Jr. María Elena Moyano 198, Lima 15038, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1213,20611878282,SERVICIOS DE CIRUGIA VETERINARIA E IMAGENES DR. LUIS RAMOS E.I.R.L,DR. LUIS RAMOS- CIRUGIA VETERINARIA ESPECIALIZADA,AV. CANADA Nº 3660 SAN LUIS,SAN LUIS,LIMA,LIMA,"-12.080582,-76.992444",high,95,"AV. CANADA Nº 3660 SAN LUIS, Perú","Av. Canadá 3660, Lima 15021, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1221,20610706747,LOVE & PETS VETERINARIAS SAC,animal lovers,AV. LA PAZ 1998 URB. CIUDAD DE PAPEL,SAN MIGUEL,LIMA,LIMA,"-12.081747,-77.101352",high,82,"AV. LA PAZ 1998 URB. CIUDAD DE PAPEL, SAN MIGUEL, Perú","Av. La Paz 1998, Lima 15087, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; province match; address token match
1228,20602297218,DR. ALPACA S.A.C.,VETERINARIA DR. ALPACA,jirón San Diego 542,SURQUILLO,LIMA,LIMA,"-12.118766,-77.020984",high,95,"jirón San Diego 542, SURQUILLO, Perú","San Diego 542, Lima 15047, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1231,20563786265,N Y A ALERTA VET S.A.C,ALERTA VETS,AV BETA 1978 URB EL TREBOL III ETAPA,LOS OLIVOS,LIMA,LIMA,"-12.009241,-77.070833",high,77,"AV BETA 1978 URB EL TREBOL III ETAPA, LOS OLIVOS, Perú","XWRH+7MF, Av Beta 1978, Lima 15302, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1232,20518132947,SERVICIOS MEDICOS EL TREBOL SOCIEDAD ANONIMA CERRADA,TRÉBOL RED NACIONAL DE SALUD OCUPACIONAL,AV. ANGELICA GAMARRA NRO. 199 URB. EL TRÉBOL PRIMERA ETAPA (CRUCE PANAMERICANA NORTE CON ANGELICA GA) - LOS OLIVOS,LOS OLIVOS,LIMA,LIMA,"-12.004953,-77.062798",high,77,"AV. ANGELICA GAMARRA NRO. 199 URB. EL TRÉBOL PRIMERA ETAPA (CRUCE PANAMERICANA NORTE CON ANGELICA GA) - LOS OLIVOS, Perú","Av. Angélica Gamarra 199, San Martín de Porres 15108, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1234,20602673678,INVERSIONES BORE SAC,MIS PATAS,CALLE SAMOA 325 - LA MOLINA,LA MOLINA,LIMA,LIMA,"-12.083434,-76.898120",high,95,"CALLE SAMOA 325 - LA MOLINA, Perú","Samoa 325, Lima 15026, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1235,10457775763,Any Johana Vasquez Ramirez,Consultorio dental Vasquez,"AV. CARABAYLLO 524 URB. PARRAL, COMAS",COMAS,LIMA,LIMA,"-11.958355,-77.058317",medium,64,"AV. CARABAYLLO 524 URB. PARRAL, COMAS, Perú","Av Carabayllo 524, Lima 15311, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; partial_match; province match; address token match
1236,10411613696,ESCOBAR VASQUEZ MERY ROSARIO,Petology,Av. Naciones unidas 1611,CERCADO DE LIMA,LIMA,LIMA,"-12.052532,-77.060770",high,95,"Av. Naciones unidas 1611, CERCADO DE LIMA, Perú","Av. Naciones Unidas 1611, Lima 15082, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1248,20613739191,VENSALUD 24 SAC,VENSALUD 24,AV. GUARDIA CIVIL 643- CHORRILLOS,CHORRILLOS,LIMA,LIMA,"-12.179070,-76.997368",high,95,"AV. GUARDIA CIVIL 643- CHORRILLOS, Perú","Av. Guardia Civil Sur 643, Lima 15056, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1249,10420758613,Juan Enrique Cabanillas zafra,Sonrisa ideal,Jr ancash 2430,EL AGUSTINO,LIMA,LIMA,"-12.041017,-77.000014",high,82,"Jr ancash 2430, EL AGUSTINO, Perú","Jr. Áncash 2430, Lima 15006, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; province match; address token match
1250,10420758613,Juan Enrique Cabanillas zafra,Sonrisa ideal,Jr ancash 2480,EL AGUSTINO,LIMA,LIMA,"-12.040932,-76.999689",high,95,"Jr ancash 2480, EL AGUSTINO, Perú","Jr. Áncash 2480, Lima 15006, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1255,20611970332,VETERINARIOS PET+PERU S.A.C.,Pet a Pet,Valencia 479 Pueblo libre,PUEBLO LIBRE,LIMA,LIMA,"-12.068596,-77.071052",high,95,"Valencia 479 Pueblo libre, Perú","Valencia 479, Lima 15084, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
